name;id;popularity;embedding
R.I.O.;0Ol3Jol2T3lZZVLNNzWPhj;61;"[-0.35971588  0.39828983  1.024129    0.45499453  0.67702705 -0.44868824
  1.0908159   0.34449357 -0.67964685  0.4047016  -0.5368559  -0.2224005
  0.23335196  0.43761694 -1.1211542   0.3538589 ]"
RAC;4AGwPDdh1y8hochNzHy5HC;61;"[ 1.2215205  -2.8756685   1.5712152   0.28676754  0.43760505  1.3314079
 -0.53642786 -1.1036985  -1.2584382   0.43030843 -2.610257    0.65247613
 -1.6816611   1.6178396  -2.3591495  -0.96401906]"
Raimundos;3CfJckVRuukdJSvK3r89yJ;61;"[ 0.357456    0.07406777 -0.01388805  0.2466936   0.9608102   0.7248377
  1.2031839   0.33777806  0.13289349  0.37931174  0.3621473  -0.677868
 -0.00581534 -0.5850753   0.19315578  0.4258755 ]"
Rainbow;6SLAMfhOi7UJI0fMztaK0m;61;"[ 0.5046461   1.3220736  -1.4070551  -0.20865363  1.486734    2.0089848
 -0.14356409  1.1218892   0.23870724 -0.31072637  1.0747614   0.547751
 -0.5943652   0.5095403   1.071452    1.5450256 ]"
Ramya Behara;6wnW4TbvTQamZ6uFZGvLij;61;"[ 0.45769918  0.41013345 -0.17572558  0.6288121   1.3336947   0.18489324
  1.2419424   0.55076337 -0.40427914 -0.7519709  -0.5327471  -0.78462327
 -0.06579187 -1.0626793   0.01065458  0.09668701]"
Rawayana;2AbQwU2cuEGfD465wCXlg2;61;"[-0.04666261  0.1746584   0.9480999  -0.04285059  0.40296623  0.79821336
  1.7146996   0.5007745   0.01037439  0.50298464  0.21957079 -0.640849
  0.2025057  -0.9862963  -0.28836393  0.68307304]"
Rayito Colombiano;3yJUTkFm88TiJPLhLHKumn;61;"[ 0.05209239  0.8549368   0.75372136  0.12071563  0.76864487  0.789802
  2.4806092   0.44722533 -0.26328117  0.2673663   0.73137796 -1.1667668
 -0.17899303 -1.9476713   0.48055792  1.0178434 ]"
Rayvon;4hB4SmzreXMTGWYj7KQ7QN;61;"[ 0.13269053  0.05148309  0.0330645   0.04615593  0.35770503  0.00779929
  0.51409006  0.01470426  0.08868277  0.02937317 -0.11010934 -0.19911693
 -0.23180228 -0.29732746  0.1552148   0.13553032]"
Regengeräusche;1VZnkEk2rSyqvm8j5Dw6lx;61;"[ 0.30327305 -0.5414348  -0.11652908  0.14417104  0.67150486  0.52759546
  0.26274905  0.15080105  0.20335755  0.07923507 -0.2141978  -0.5303904
 -0.36312327 -0.27718318  0.22176391 -0.02796128]"
Regulo Caro;0YRwUbRxrawmnBdixwJi5W;61;"[-0.9922126   3.218547    2.6386678   2.1800697   0.71913874  0.4948801
  6.1184974   0.12213141 -0.47623006 -1.3291517   3.917331   -2.8750873
 -2.9596083  -4.2195396   1.7790449  -0.1688554 ]"
Rezz;4aKdmOXdUKX07HVd3sGgzw;61;"[ 0.23554625 -0.5467504   0.5244044   1.0992054   0.6426185   0.47396055
  0.96707255  0.5578513   0.04584633 -0.4914011  -0.7742641   0.08874439
 -0.54047954  0.5957647  -0.89855695  0.44433522]"
RIDSA;4TGltjqP0MQxdGeSIrM4es;61;"[ 0.10384038 -0.333974    0.27492508 -0.00371192  0.56437665  0.18490814
  0.7001717   0.2228316  -0.04642922  0.07616747 -0.19446565 -0.41616112
 -0.02468566 -0.20459764 -0.05384184  0.1226794 ]"
Rixton;0kkxsdcaWmWU2yWAqclDh4;61;"[ 0.24532738  0.5806584   1.2540619  -0.07996996 -0.5980924  -0.852365
 -0.67040133 -0.88418955 -1.0921586   2.3803058  -1.0672818   0.18811415
  1.2711551   1.9385087   0.07674452 -2.4220753 ]"
RL Grime;5eIbEEQnDM8yuDVB0bimSP;61;"[-0.2824057  -1.5997609   1.9943413   1.9785254   1.0579094  -2.0204582
  0.8366208   0.8773589  -0.5470427  -1.3750762  -0.898685    1.4347653
 -0.85274774  2.2476513  -3.0586472   0.30940825]"
Robyn;6UE7nl9mha6s8z0wFQFIZ2;61;"[-0.60171854 -1.449187    0.58233505 -1.7587103   0.66632754  0.22059679
 -0.6975094  -1.9281014  -1.2803992   0.49348208 -1.8991162  -0.35862502
 -0.11210947  2.5657146   0.04774459  0.03616112]"
Roland Kaiser;1uphmI1bErhHslREq9QusL;61;"[ 0.06791227  0.24206029  0.04423809  0.208596    0.46305782  0.32453367
  0.6611812   0.17064607 -0.03667474 -0.14288108 -0.04230639  0.00693242
  0.21866882 -0.10267943 -0.1390554   0.19794877]"
Rosana;5ttV0N9HvMH3KLqNKcS2M0;61;"[ 0.13296992  0.73752946  0.9607536  -0.20008159  0.3756766   1.6735159
  3.0635097   0.69170487 -0.23312064  1.2488667   0.29670742 -1.1995597
  0.63505614 -2.090209    0.5703106   1.3159596 ]"
Roscoe Dash;0bfX8pF8kuHNCs57Ms4jZb;61;"[-2.5032663   0.07937238  0.6138632  -1.171463   -0.26221767 -3.9362876
 -0.6174237  -0.15562221  0.5905493  -0.06664384  0.6737299  -0.1153711
 -1.6115611   0.6991772  -1.4846758  -0.4235307 ]"
Rotimi;1xBARhKI09ZTmeePVDWMCf;61;"[-0.6293048  -0.3087531   0.6257006   0.39747253 -0.27922717 -1.0567718
  1.1323386   0.23760457  0.8466541  -0.6532928   0.05103446 -0.6501201
 -0.5028584  -0.47980762 -0.61378604 -0.01354356]"
ROZES;6jsjhAEteAlY0vCiLvMLBA;61;"[ 0.8318514  -1.5757763   2.1287026   1.9236889  -0.3746416  -0.12612538
  0.8908829   0.829165   -0.6613088  -0.6847604  -1.6103867   1.7597
  0.19563319  1.7360468  -1.4383165  -0.93806803]"
SALES;6vVztIuqdDHvYWxOEXCzjN;61;"[ 0.80192584 -3.980018   -1.0977123   0.09854493  0.76045877  2.5087497
 -0.43568704  0.9928069   0.80254453 -0.8457085  -0.65614897 -0.9678414
 -2.579476   -0.5400713  -0.32777318 -0.37828162]"
Saliva;5S6hjAxgxjsLylsTtMIimO;61;"[ 0.7733147   0.85669345 -2.21348     1.6919551   3.9640083  -3.0870383
 -0.76116407  0.5749306   1.1951137   1.7248111   5.4274087   0.6891435
 -0.38830614  4.3390493   0.48977673  1.0579867 ]"
Salt-N-Pepa;7wqtxqI3eo7Gn1P7SpP6cQ;61;"[-1.1708342   0.5345162  -0.47360468 -3.344005    0.01366278 -1.310652
 -0.7167612  -2.93827    -0.4982554  -1.1773353  -1.0693014   0.7252369
  0.11665479  2.7985861   2.325585    1.9461154 ]"
Sammie;4p07QU02SrLsaORo25h2Lg;61;"[-0.47419852 -0.36276427  0.00730133 -0.07127293 -0.14364979 -0.9494523
  1.375114   -0.49456146  0.7429571  -0.4893274  -0.6416574  -0.9591197
 -0.5898137  -0.29845384  0.53408813  0.5281955 ]"
Sanjoy;6qjhYs5KNSoSU6fNJqDGIo;61;"[ 0.3959034   0.03946696  0.28875923  0.5245873   0.7652525  -0.04817526
  0.8715338   0.05692807 -0.09791046 -0.32927555 -0.52389437 -0.2879593
 -0.02921831 -0.3863826  -0.22077736  0.05149404]"
Scissor Sisters;3Y10boYzeuFCJ4Qgp53w6o;61;"[-0.15751392 -0.62114716 -0.59505415 -1.5590451   0.80118245  1.2733253
 -0.700417   -0.8781206  -0.67872745  0.02666743 -1.3145686  -0.35571036
 -0.37447545  1.2503715   0.85637456  0.36011833]"
Seeed;5ISjkNS17JpCwiFtW80lpV;61;"[ 0.2798244  -0.03500651  0.22331436  0.16835554  0.33935815  0.20462236
  0.6298563   0.11629947  0.15104756  0.33221292 -0.36243957 -0.38386312
  0.05658162 -0.22040454  0.09606953 -0.02340509]"
SHAED;3KwmxIhSe9UTSEF37kwngR;61;"[ 0.46660182 -1.2161304   0.5030823   0.6457217  -0.08625033  0.49173918
  0.6984272   0.18752491  0.16147096 -0.02327147 -0.64094645 -0.09515097
 -0.44369322  0.12033791 -0.42228884 -0.75566906]"
Shahid Mallya;4LnYRxNZVCTsDCO2xKjOn8;61;"[ 0.7405832   0.7566808  -1.0807241   1.0499717   2.9174557  -0.09064227
  1.7230133   1.182516   -0.6123384  -1.9631572  -1.0113533  -1.657907
 -0.18728991 -2.211019   -0.02232053  0.8920139 ]"
Shakey Graves;1fZpYWNWdL5Z3wrDtISFUH;61;"[ 1.58437    -3.240886   -0.15834816 -0.50420237  0.16156426  3.4630597
 -2.2988153   0.904987   -0.10725576  0.11924202 -0.78595936 -0.0427821
 -2.2352822   0.15433979 -0.36455247 -1.0286144 ]"
Shallou;7C3Cbtr2PkH2l4tOGhtCsk;61;"[ 1.3641864  -2.8783345   1.2290307   2.3424635  -0.3194855   1.0606318
  1.1223975   0.9599722   0.20144773 -0.7479535  -2.0468373   0.5077219
 -0.53780204  0.4132309  -1.3231709  -1.6569821 ]"
Shalmali Kholgade;6uskWv5K2FA0YOAYr7JOUz;61;"[ 0.5293782   0.4838585  -0.68281263  0.8985384   2.2122285  -0.2858952
  1.1420681   0.73961484 -0.5325559  -1.2192204  -0.69119555 -1.203206
  0.08161596 -1.5700064   0.02708376  0.32402846]"
Shiraz Uppal;7DcUua74PM7MmBljTTjIyy;61;"[ 0.56903493  0.19060236 -0.52324194  0.5765986   1.4234238   0.2602057
  0.70660913  0.50657296 -0.31355393 -0.8632911  -0.623849   -0.6797021
 -0.05923311 -1.0048358   0.04180149  0.17360334]"
Sigrid;4TrraAsitQKl821DQY42cZ;61;"[ 1.5833261  -1.8543688   1.228544    2.1229048  -0.40749547  0.4668556
  0.8793169   0.67352206 -0.37178993 -0.84166414 -0.90354884  0.9310317
  0.35153884  0.6033391  -0.7790549  -1.7930104 ]"
Silverstein;1Tsag5J854qxeOo2apszug;61;"[ 1.3427954  -0.47430515 -1.4795197   1.0555028   3.8490646  -1.286733
 -0.09204147  0.22959061  0.6256721   2.4106064   3.581373   -0.592087
  0.04095576  1.7189379   0.3272      0.22485965]"
Ska-P;2fiiGUBgPsIKDCE0bTthnl;61;"[ 0.38001212  0.46980137  0.11779447 -0.04640814  0.8312093   0.65898764
  1.4807743   0.44811776 -0.0746053   0.58692205  0.42044476 -0.64188886
  0.28590667 -0.9206602   0.14372653  1.0008708 ]"
Smith & Thell;1ZrBGJWLL8NiAjgNifCy90;61;"[ 3.52762967e-01 -6.67902641e-03  3.65252614e-01  4.81116414e-01
  3.55983198e-01  1.56303406e-01  5.46003461e-01  2.27217183e-01
 -8.89930353e-02  1.34299323e-01 -1.70297772e-01 -2.25077316e-01
  1.05576284e-04  3.08649149e-03 -1.50049612e-01 -2.87815601e-01]"
SNAP!;2FrKQPjJe4pVMZOgm0ESOx;61;"[-0.36128742  0.99899596 -0.59990203 -1.691814    1.5317178  -0.31690767
  0.684834   -1.1521829  -0.15435636 -0.09850164 -0.31717408 -0.18237278
  0.51355326  0.30253297  1.2708784   1.9539407 ]"
Sofiane;6qFt3TjvxMt77YGsktWG8Z;61;"[ 0.07361058 -0.09082253  0.28505853  0.33026835  0.15551235  0.04916762
  0.85646755  0.3931549   0.08645839 -0.2355998  -0.10559672 -0.32610255
 -0.05985061 -0.37556988 -0.21457541 -0.17020182]"
Son Feci Bisiklet;4q2SZIdLq6YTc9cZLCclWc;61;"[ 0.08842271 -0.33891046  0.06558309  0.00473427  0.39668268  0.56193364
  0.4014783   0.24590531  0.02402917 -0.0235418  -0.15913785 -0.38025245
 -0.30842704 -0.19289295 -0.1354376   0.0010826 ]"
Sound Of Legend;3g9yyIlJ0sIunQWJLmIYhn;61;"[ 0.06622612 -0.21585706  0.426749    0.3787666   0.3509777   0.09711889
  0.75571823  0.18128392 -0.04839737 -0.15693323 -0.24771388 -0.10838364
 -0.12193542  0.07689766 -0.23983237 -0.07449222]"
Spa;4LUYOHM73gVlfY5TzRbIgX;61;"[ 0.763119    0.19188693 -0.22743857  0.30510774  0.86445224  1.1454841
  0.33929685  0.25604114  0.2719489   0.14573385 -0.08236027 -0.40607676
  0.01894747 -0.32084748  0.4157339   0.02743142]"
Stacey Kent;03EYBMnqSchCMp5D9qmFXi;61;"[ 0.36886358  0.08224118 -0.24988279 -0.13229959  0.4846176   1.5453393
  0.20628962  0.28009373  0.2616084   0.27083364 -0.707789   -0.8991337
 -0.21833575 -0.9525209   0.9233914  -0.18760751]"
Steve Earle;2UBTfUoLI07iRqGeUrwhZh;61;"[ 3.0690928   3.3262596  -1.0432447  -0.16615215 -0.12495742  1.2229093
 -2.5002415  -0.60553145 -0.6659493  -0.9721515  -0.34934443  1.2189215
 -1.8616743  -1.6203067  -0.54454404  0.01504168]"
Struggle Jennings;7HnPsSFnXUJ8XiHt1UuQ23;61;"[ 0.46726736  0.36662236 -0.11981829  0.04725438  0.43463212  0.08643755
 -0.10502233 -0.01862216  0.14161038 -0.2696053   0.09097225 -0.39828005
 -0.54860425 -0.37597838 -0.02743948  0.11776358]"
Styles Of Beyond;5bf6yYgHODBW5EreBZshpX;61;"[-0.08692823 -0.21511588 -0.06490708 -0.05392198  0.8666503  -0.08753463
  0.3961682   0.14138182  0.46674785 -0.09227744  0.5230563  -0.41192457
 -0.46502277  0.00634519  0.2767955   0.44982982]"
Suicideyear;3WaNZnwUPrpOIS5ZcIyjTO;61;"[ 0.05200696 -0.4957242   0.04484447  0.13991323  0.29579246  0.3187763
  0.62824947  0.37787312  0.2963076  -0.2846458   0.03726196 -0.31403217
 -0.30388018 -0.312985   -0.20331664 -0.06876003]"
SUNMI;6MoXcK2GyGg7FIyxPU5yW6;61;"[ 0.51518404  0.0362299  -0.31693295  1.6060966   0.6626971   0.3196031
  1.9205992   0.98367727 -0.01682119 -0.43278912  0.15214589 -0.34663633
  0.41791126 -0.73950636 -0.23124658 -1.1115711 ]"
Super Junior;6gzXCdfYfFe5XKhPKkYqxV;61;"[ 0.7596304   0.5114462  -0.34387824  2.6098187   0.6521728   0.3432979
  2.5411947   1.3112358   0.18334149 -0.5967779   0.20281015 -0.5140725
  0.42013422 -1.2188324  -0.2414791  -1.8163176 ]"
Suresh Wadkar;0w4e7HVbqAHFPN6VkIlvhe;61;"[ 0.65470296  0.08923161 -0.62531245  0.5374504   1.757569    0.31103763
  0.96226925  0.4967214  -0.39477694 -1.0273205  -0.7297075  -0.9547882
  0.06168303 -1.2777603   0.01206878  0.3183982 ]"
SWV;2NmK5FyrQ18HOPXq1UBzqa;61;"[-1.0788623   0.07941538 -1.3793687  -2.0670311  -1.6951398  -1.83884
  2.0126193  -3.535893    1.9364922  -0.35768285 -2.4829545  -1.4106287
 -0.85627913  0.76745206  4.0568376   1.4770703 ]"
The Avener & Phoebe Killdeer;5a3LNFE90ApnB22P9GhGwq;61;"[ 0.8157187  -1.1906459   0.0394534   0.6282798   0.3915396   1.7772354
  0.3332236   0.34708077 -0.19538409 -0.72646224 -1.335369    0.05683251
 -1.0925121   0.5376311  -0.82945204  0.09741388]"
The B-52's;3gdbcIdNypBsYNu3iiCjtN;61;"[-0.6397122   1.6291022  -2.5760014  -3.964158    0.5097857   2.605274
 -1.3823444  -0.4242322  -0.870661   -1.3540913  -0.82022387  2.0294185
  1.499086    2.2832832   2.2383811   1.7022694 ]"
The Cataracs;7C64wNX3howEFZjAYRKsfP;61;"[-1.1338924   0.13996425  1.3589702  -0.00719515  1.1464361  -1.4141439
  0.6656157  -0.274447   -0.98058826  0.8925312  -0.9794571  -0.41108406
 -0.48108554  0.8977405  -1.5614611   0.0595434 ]"
The Cramps;4lYtGx5NZQJHsMyhHc5iz3;61;"[ 0.26008388  0.2625753  -1.3117973  -0.42720267  1.4175831   1.9261736
 -0.14188056  0.42832446  0.2842503  -0.7989467  -0.15841846  0.04772225
 -1.0613927   0.38513014  0.7591857   0.984306  ]"
The Everly Brothers;4ACplpEqD6JIVgKrafauzs;61;"[-0.23185551  1.3115793  -1.0438129  -1.4362355   0.5050879   3.4507675
 -0.84831274  0.6922193   0.7358681  -1.5710129  -1.620672    0.55285114
 -1.197575   -1.4216448   2.8895178   0.92198616]"
The Fratellis;3M4ThdJR28z9eSMcQHAZ5G;61;"[ 1.18037    -2.6162827  -0.649446   -1.6944209   1.7646954   2.0509484
 -1.156136   -0.3529866  -0.49747887  1.1278114   2.08598     0.65498537
 -0.7179214   1.2203859  -0.17817616  0.40300983]"
The Glitch Mob;3a9qv6NLHnsVxJUtKOMHvD;61;"[-0.05088147 -1.0579182   1.0450425   1.8360323   3.0999231   1.0885811
  0.1065046  -0.1186095  -0.81747556  0.34120536 -1.7422832  -0.65775603
 -1.5137926   2.7722423  -1.7593949   0.49517602]"
The Growlers;2RhgnQNC74QoBlaUvT4MEe;61;"[ 9.5759457e-01 -3.9447281e+00 -1.0520574e+00 -5.1945502e-01
  1.0671612e+00  2.5372262e+00 -9.2453444e-01  2.4192438e-01
  1.8231159e-03 -6.3635367e-01 -6.6683203e-02 -1.0568920e+00
 -2.6774054e+00 -4.5857809e-02 -1.1323094e+00 -4.2643189e-01]"
The Highwaymen;6e7QpHYqEiyJGiM98IysLa;61;"[ 1.0299054   1.4148291  -0.64078325 -0.06981532  0.38477904  1.139882
 -0.63588965  0.32316324 -0.019189   -0.6274341  -0.06316439  0.07419237
 -0.8122766  -0.91546303  0.2620918   0.41131842]"
The Little Sunshine Kids;1RvroR5di6EndZNcfNNL0d;61;"[ 0.29683548  0.6925053  -0.3358588  -0.29962873  0.778564    0.75681186
  0.29469132  0.08934038  0.26000214  0.14159371 -0.4076039  -0.17804487
  0.2396409  -0.7736413   0.80351806 -0.1457513 ]"
The Pretty Reckless;2R57sY41L9XvGPiIgHOaYq;61;"[ 1.5273107   0.04892395 -0.7690576   1.203351    2.9335194  -0.22227073
 -1.1506903   0.609502    0.04971054  2.7341905   3.1942668   0.07851122
 -0.05252767  2.1349866   0.03923727 -0.5399437 ]"
The Spinners;5fbhwqYYh4YwUoEs582mq5;61;"[-0.7222503   1.2850561  -1.5331558  -2.57507     0.33374432  3.7893121
 -0.87539846  0.20166485  0.97418296 -1.5121727  -2.168849    0.62705874
 -0.6196829  -0.19755088  3.3265867   1.9913638 ]"
The Stone Roses;1lYT0A0LV5DUfxr6doRP3d;61;"[ 0.18090495 -0.9896285  -1.219631   -0.7383731   1.8910621   2.201595
 -0.44911823  0.586333    0.16342652 -0.58057     0.17037722 -0.10150658
 -0.86535513  0.5962665   0.621923    1.3276167 ]"
The War On Drugs;6g0mn3tzAds6aVeUYRsryU;61;"[ 1.0618616  -3.2938814  -1.2165742  -0.83528227  0.518011    3.9767644
 -1.4506751   0.62218374 -0.06383126 -0.422802   -0.832961   -0.30179733
 -2.7633147   0.23532064 -0.9424052  -0.27844763]"
The Zombies;2jgPkn6LuUazBoBk6vvjh5;61;"[-0.786895   -0.15939403 -1.3850825  -2.274225    0.01404922  4.276732
 -2.212339    2.2126513   0.19091411 -1.330752   -0.5594501   1.3342886
 -2.5010815   0.5790331   3.2215676   1.5177046 ]"
Tierra Whack;4lPl9gqgox3JDiaJ1yklKh;61;"[-0.01117679 -0.35519096 -0.05070671  0.02663817 -0.07826839 -0.2904554
  0.5398173   0.49610507  0.45203504 -0.3589638   0.28133827 -0.5030404
 -0.16647322 -0.48905522 -0.3815328  -0.23670569]"
Tito Nieves;4vOycwLXdkMMzpZW04VW5m;61;"[-0.32191017  1.1320702   1.0929116  -0.8051339   0.55238575  1.0768213
  3.249958    0.16047841 -0.37726036  0.9287068   0.28611505 -1.3553712
  0.542284   -2.4984205   0.10624199  1.6583581 ]"
TJ Monterde;7LvDTuFCBv08xm6u1pOMK0;61;"[ 0.31343043 -0.05900684  0.26286098  0.24554968  0.28837055  0.17342289
  0.9543375   0.25074062  0.04118701  0.11863374 -0.3025445  -0.22438198
  0.2692575  -0.31948283  0.15374406 -0.21960038]"
Tommy Torres;264nbMzGPSkDZqTY8nXwCG;61;"[ 0.14384854  0.70883834  1.5691217  -0.37014776  0.23713712  1.3147432
  3.8696194   0.4656441  -0.4762515   2.075802    0.8787553  -1.6303208
  1.1775402  -2.3665187  -0.04553514  1.2692393 ]"
Tony Bennett;2lolQgalUvZDfp5vvVtTYV;61;"[-0.598964    1.8250953  -0.12661828 -1.8300965   0.16052103  3.5374029
 -1.7263975  -0.54644716  1.246035    0.48718277 -2.5523632  -0.57608676
 -0.37003714 -1.8220645   4.795795   -0.9640697 ]"
Tony Kakkar;0NZtn1Kyq08alpHCTRf3dv;61;"[ 0.35882112  0.33501264 -0.42531493  0.41806805  1.4123566  -0.02749201
  0.74550974  0.6291031  -0.5003394  -0.8580083  -0.6754705  -0.6642233
  0.19125094 -0.9821966  -0.07212114  0.30963513]"
Toquinho;7rPqFVgJYARiFsLDlN6W6y;61;"[ 0.25133455  0.04313992 -0.35854784  0.01918814  0.84712905  1.4838935
  1.0950116   0.5528008   0.23651052 -0.263876   -0.17287584 -0.7112038
 -0.39472032 -1.1071053   0.45381016  0.7164671 ]"
Toygar Işıklı;2l0Ol9ASKE7E196nHpblB7;61;"[ 0.06651798  0.12461828  0.28492483  0.36851242  0.4768904  -0.01886356
  0.92671144  0.25964704  0.06989629 -0.13872348 -0.09374807 -0.3230684
  0.01251926 -0.2533516  -0.15541196 -0.13664544]"
Trace Adkins;79FMDwzZQxHgSkIYBl3ODU;61;"[ 4.819498    7.079304   -1.3953197   0.17068633 -1.8823766  -1.1788083
 -3.074692   -2.7057931  -0.38748282 -0.8168413  -0.21818656  1.3043227
 -1.5683814  -2.3163092  -1.9297072  -1.0253123 ]"
Traveling Wilburys;2hO4YtXUFJiUYS2uYFvHNK;61;"[ 0.2606204   0.3303794  -0.679365   -0.41669977  0.65246224  1.3363427
 -0.2479054   0.52627957  0.2963268  -0.380507   -0.1817346   0.06058602
 -0.69207567 -0.18509105  1.004575    0.6882216 ]"
Trebol Clan;3YXpTiyVmYCfANOlnWv6vr;61;"[-0.09587856  0.59574306  1.7083824  -0.5521807   0.09959655  0.50188106
  3.8693652   1.0577455  -0.5487804   1.58432     0.8409826  -1.2978935
  1.407394   -2.5547721  -1.1270124   1.6672417 ]"
TREN LOKOTE;6DjBv6gyR1HLsvwGUOD5V9;61;"[ 0.13541465  0.20172028 -0.01658598 -0.06862375  0.49004102  0.08771155
  0.7907259   0.24004929  0.11777008 -0.04615461  0.3499003  -0.7048409
 -0.18806294 -0.5191031  -0.09547975  0.41117415]"
Trevor Hall;3RMHexittaAZkf8zukkZB8;61;"[ 2.2199326  -1.939953    0.4056688   0.2666428  -0.08511611  2.2204006
 -2.1845512   0.83776045  0.38431305  0.8912707  -0.75539845 -0.77418905
 -1.0768826  -0.7066281  -0.39471236 -0.8977846 ]"
TroyBoi;0tvpihdAsKiNnP6sWS3jUI;61;"[ 0.05654918 -1.3261257   1.408437    1.6733955  -0.18053101 -1.4678425
  1.1636246   0.5236941  -0.07863345 -0.93879807 -1.0056525   0.55742645
 -0.3723715   0.648536   -2.1761804  -0.93942004]"
Tyla Yaweh;1MXZ0hsGic96dWRDKwAwdr;61;"[-0.00846519 -0.38568825  0.0292405   0.08946644  0.00317995 -0.07753319
  0.5456707   0.27506158  0.40385035 -0.37532866  0.07990019 -0.36021993
 -0.27226546 -0.3462788  -0.02512663 -0.11065832]"
U-God;0G070wUUUBptmqGEKAAUVx;61;"[-1.1735309e-01 -1.9506282e-01  1.2253859e-01 -2.0312287e-02
  4.8586804e-01 -4.6405032e-02  4.9255389e-01  1.1228771e-02
  2.7999091e-01 -6.1556154e-01 -1.4357397e-02 -5.1906699e-01
 -4.7526851e-01 -8.5307129e-02 -4.6768415e-04  4.7085923e-01]"
UGK;6ZhjJOJXXwnPS8PrXdmjLw;61;"[-2.2204213  -0.9130526   0.25413135 -1.7513878   0.08521121 -2.5727487
  0.55032057 -1.1626265   0.4257283  -2.2196279   0.46607527 -1.7666601
 -2.5003407   0.45081452  0.5015761   2.0461469 ]"
Ummet Ozcan;7e1BNCygl2Gf7CX8LrByPv;61;"[-0.751702    0.02696243  2.6874726   2.4661024   1.9484075  -0.7312594
  1.9257073   0.51813    -1.289892    0.22844975 -2.5509584   0.63529027
 -0.25798815  2.7330306  -2.6557019   0.5193296 ]"
Vagon Chicano;2yK0OH7d55O2eZNcBTB19k;61;"[-0.21406116  1.1020656   0.4230436   0.32092112  0.75802547  0.68259746
  2.4020119   0.3707773  -0.09462057 -0.19445008  0.8297988  -1.1311756
 -0.4747217  -1.6968731   0.7016449   0.59368044]"
Veysel;4VuARVJiWGsH2msKTdsKdQ;61;"[-0.41078404  0.13565405  0.09989659 -0.16992633  0.33768064 -0.3008701
  0.69611955  0.17589188  0.29685864 -0.3832622   0.09548682 -0.43060043
 -0.2647191  -0.23888844  0.10267822  0.34003955]"
Victorious Cast;1KYszkVzlhV3rAqmAcYIgd;61;"[-0.3956801   0.8018899  -0.47980452 -1.91699    -0.27392173 -2.141739
  0.4096595  -0.79209894 -1.9955711   1.815708   -0.6541232   0.28753135
  2.5206997   0.32674715  0.80962896 -2.1973748 ]"
Village People;0dCKce6tJJdHvlWnDMwzPW;61;"[-1.7544708   2.1611786  -1.8631289  -3.6070883   0.5732537   2.0924602
 -0.5988783   0.4615822  -0.7457257  -1.7676824  -0.5270242   2.4360378
  1.4322962   0.89166504  1.5905012   1.3037791 ]"
Vitaa;0Ntl0oWMPWfBOoi9Qcr9ht;61;"[ 0.05333334  0.10283462  0.13257284  0.03546237  0.26204073  0.26462004
  0.6862875   0.2856858   0.16143997 -0.11727709 -0.09063648 -0.2790568
 -0.10989219 -0.35577115  0.01888885  0.1486863 ]"
Voyage;7aASXckUdNXJ5X338n8C1D;61;"[ 0.08548873  0.23762096 -0.02987977 -0.15936589  0.46047157  0.67517084
  0.40171576  0.04181239  0.06761285 -0.3702028  -0.2655973  -0.18028358
 -0.04242026 -0.27973345  0.3830101   0.28882506]"
watt;4olE3I5QU0dvSR7LIpqTXc;61;"[ 0.47679436 -0.7731972   0.25598142  0.51978177  0.4592715  -0.03321056
  0.53711855  0.574298    0.40350717 -0.07661843  0.5552734  -0.35969877
 -0.38392156 -0.3508447  -0.5846805   0.10109011]"
Wheatus;4mYFgEjpQT4IKOrjOUKyXu;61;"[ 1.105965   -1.2523109  -1.1852254  -1.9651492   1.1992282  -0.6744405
 -1.0103915  -0.7442131   0.14274661  1.9334744   1.2989957   1.4015298
  1.1941106   1.4730417   1.564453    0.40955985]"
Wilco;2QoU3awHVdcHS8LrZEKvSM;61;"[ 1.1211482  -2.7521358  -0.8312018  -1.5350807   1.0779475   3.8032317
 -2.2024748  -0.01333722  0.03764236  0.17415044 -0.7497243  -1.3369924
 -3.0752146  -0.02204417  0.20982577  0.5967496 ]"
